-3.306465148925781250e-01 -9.873839020729064941e-01 -1.264283418655395508e+00 -1.238981723785400391e+00 -8.592878580093383789e-01 -4.614151120185852051e-01 -4.567392766475677490e-01 -3.798386454582214355e-01 -4.735628664493560791e-01 -2.421130686998367310e-01 -1.351244926452636719e+00 -6.397145986557006836e-01 -3.272942006587982178e-01 -6.337563991546630859e-01 -2.764751017093658447e-01 -3.227872252464294434e-01 -2.107391357421875000e-01 -2.656635642051696777e-01 -1.960526704788208008e-01 -2.003583759069442749e-01 -2.474443674087524414e+00 -2.053890079259872437e-01 -4.302857816219329834e-02 1.648092120885848999e-01 -1.127455532550811768e-01 9.750510752201080322e-02 -5.339822769165039062e-01
-4.848656952381134033e-01 -9.873839020729064941e-01 2.730866195634007454e-03 2.075634151697158813e-02 -8.592878580093383789e-01 -4.614151120185852051e-01 -4.567392766475677490e-01 -3.798386454582214355e-01 -1.347014755010604858e-01 -2.421130686998367310e-01 8.695498704910278320e-01 2.829275093972682953e-02 -3.272942006587982178e-01 -3.723527863621711731e-02 -2.764751017093658447e-01 -5.170629024505615234e-01 -5.427730679512023926e-01 -5.279293060302734375e-01 -3.238105773925781250e-01 -3.963327035307884216e-02 3.639030158519744873e-01 -2.060223966836929321e-01 -1.988477408885955811e-01 -4.710304737091064453e+00 -4.514019191265106201e-02 7.212512940168380737e-02 -5.339822769165039062e-01
1.365764498710632324e+00 8.152898550033569336e-01 4.353649020195007324e-01 3.340044319629669189e-01 6.540691256523132324e-01 -4.614151120185852051e-01 -4.567392766475677490e-01 -3.798386454582214355e-01 -1.612342596054077148e-01 -2.421130686998367310e-01 1.021818041801452637e+00 2.028848975896835327e-02 -3.272942006587982178e-01 6.011816263198852539e-01 -2.764751017093658447e-01 -2.521311640739440918e-01 -1.621077358722686768e-01 -3.047703802585601807e-01 -2.517531216144561768e-01 7.290734350681304932e-02 3.272887766361236572e-01 1.359341293573379517e-01 -1.136846244335174561e-01 1.439036130905151367e-01 6.575731933116912842e-02 2.009290754795074463e-01 -7.155498117208480835e-02
-9.475232362747192383e-01 1.716626763343811035e+00 4.974071681499481201e-01 2.894797623157501221e-01 7.828825712203979492e-01 -4.614151120185852051e-01 -4.567392766475677490e-01 -3.798386454582214355e-01 -1.823240667581558228e-01 -2.421130686998367310e-01 6.166999936103820801e-01 3.024146556854248047e-01 -3.272942006587982178e-01 5.151898860931396484e-01 -2.764751017093658447e-01 -1.718393415212631226e-01 -2.179419100284576416e-01 -3.054693639278411865e-01 1.622074007987976074e+00 2.320439100265502930e+00 -2.474443674087524414e+00 4.642599523067474365e-01 -6.422094069421291351e-03 1.567851901054382324e-01 8.844351023435592651e-02 2.529651224613189697e-01 -2.189992666244506836e-01
-3.306465148925781250e-01 -8.604703843593597412e-02 1.982453584671020508e+00 1.880529284477233887e+00 -8.592878580093383789e-01 -4.614151120185852051e-01 -4.567392766475677490e-01 -3.798386454582214355e-01 4.597745463252067566e-02 -2.421130686998367310e-01 5.016001462936401367e-01 5.157057046890258789e-01 -3.272942006587982178e-01 -2.006976306438446045e-01 -2.764751017093658447e-01 -1.600676029920578003e-01 -3.102388978004455566e-01 -3.847000598907470703e-01 1.265515834093093872e-01 -5.063597112894058228e-02 3.758242428302764893e-01 -2.402686476707458496e-01 3.504338562488555908e-01 8.640547841787338257e-02 -9.700007736682891846e-03 1.629654169082641602e-01 1.765753865242004395e+00
2.862302064895629883e-01 -8.604703843593597412e-02 3.050640821456909180e-01 5.950935482978820801e-01 9.080069661140441895e-01 -4.614151120185852051e-01 -4.567392766475677490e-01 -3.798386454582214355e-01 -2.593118250370025635e-01 -2.421130686998367310e-01 6.640468835830688477e-01 1.312088407576084137e-02 -3.272942006587982178e-01 2.007319219410419464e-02 -2.764751017093658447e-01 -1.450088173151016235e-01 3.674374520778656006e-02 -3.932237327098846436e-01 9.980756789445877075e-02 -8.238142728805541992e-02 3.538287281990051270e-01 -3.056665956974029541e-01 3.178156912326812744e-01 9.854006022214889526e-02 -5.301944911479949951e-02 1.330395936965942383e-01 -7.091587781906127930e-02
2.599517822265625000e+00 8.152898550033569336e-01 5.271358415484428406e-02 -1.490305215120315552e-01 2.840908765792846680e-01 -4.614151120185852051e-01 -4.567392766475677490e-01 -3.798386454582214355e-01 -1.018082424998283386e-01 -2.421130686998367310e-01 9.500743150711059570e-01 1.386935357004404068e-02 -3.272942006587982178e-01 5.366016030311584473e-01 -2.764751017093658447e-01 -1.242897957563400269e-01 7.630994170904159546e-02 -3.803800940513610840e-01 -3.052562177181243896e-01 -1.842081733047962189e-02 4.286066591739654541e-01 -1.399979442358016968e-01 -1.762180626392364502e-01 1.377810388803482056e-01 1.472148895263671875e-01 2.313666492700576782e-01 -1.857406347990036011e-01
-2.220815792679786682e-02 8.152898550033569336e-01 8.629496693611145020e-01 6.280754208564758301e-01 1.101808071136474609e+00 2.394677877426147461e+00 2.485410690307617188e+00 2.896453857421875000e+00 6.157940030097961426e-01 1.561258733272552490e-01 4.977456629276275635e-01 2.093605399131774902e-01 1.430215120315551758e+00 1.321512758731842041e-01 7.322095632553100586e-01 7.829655706882476807e-02 2.890949249267578125e-01 -2.195313125848770142e-01 -2.932904362678527832e-01 2.308608964085578918e-02 4.418905079364776611e-01 -1.082529574632644653e-01 -1.934594213962554932e-01 2.016471177339553833e-01 1.867059022188186646e-01 3.163976967334747314e-01 -1.406762748956680298e-01
-1.764273345470428467e-01 -8.604703843593597412e-02 1.255490422248840332e+00 1.714016079902648926e+00 -8.592878580093383789e-01 -4.614151120185852051e-01 -4.567392766475677490e-01 -3.798386454582214355e-01 -2.871866822242736816e-01 -2.421130686998367310e-01 5.133289098739624023e-01 2.205740660429000854e-01 -3.272942006587982178e-01 -2.745039761066436768e-01 -2.764751017093658447e-01 -1.183151975274085999e-01 -1.139265298843383789e-01 -3.759035766124725342e-01 4.828591272234916687e-02 -6.920078396797180176e-02 3.203730285167694092e-01 -2.980522513389587402e-01 2.549775838851928711e-01 8.461138606071472168e-02 -3.866423666477203369e-02 5.784969031810760498e-02 3.447877407073974609e+00
-1.101742386817932129e+00 -8.604703843593597412e-02 1.212792277336120605e+00 1.562101244926452637e+00 -8.592878580093383789e-01 -4.614151120185852051e-01 -4.567392766475677490e-01 -3.798386454582214355e-01 -1.517537329345941544e-02 -2.421130686998367310e-01 5.090060830116271973e-01 4.737117886543273926e-01 -3.272942006587982178e-01 -1.411433964967727661e-01 -2.764751017093658447e-01 -3.636596202850341797e-01 -3.130380213260650635e-01 -4.971460103988647461e-01 -3.773145973682403564e-01 -9.163375198841094971e-02 -2.474443674087524414e+00 -3.678755462169647217e-01 -2.641036510467529297e-01 -9.319443255662918091e-02 -3.518041670322418213e-01 -1.019790619611740112e-01 5.671288490295410156e+00
4.404493868350982666e-01 8.152898550033569336e-01 3.126938939094543457e-01 2.991248071193695068e-01 6.301706433296203613e-01 -4.614151120185852051e-01 -4.567392766475677490e-01 -3.798386454582214355e-01 1.007702052593231201e-01 -2.421130686998367310e-01 9.151313900947570801e-01 1.618090122938156128e-01 -3.272942006587982178e-01 5.355548262596130371e-01 -2.764751017093658447e-01 -1.493544578552246094e-01 -1.344790458679199219e-01 -2.658448517322540283e-01 -5.791278555989265442e-02 -4.263533279299736023e-02 3.452773690223693848e-01 -1.031197383999824524e-01 1.254529505968093872e-01 2.323946058750152588e-01 9.096261113882064819e-02 2.506480515003204346e-01 2.047773823142051697e-02
2.862302064895629883e-01 -8.604703843593597412e-02 8.374869823455810547e-01 5.658023357391357422e-01 -8.592878580093383789e-01 -4.614151120185852051e-01 -4.567392766475677490e-01 -3.798386454582214355e-01 2.317446917295455933e-01 -2.421130686998367310e-01 5.511392354965209961e-01 -1.378674991428852081e-02 -3.272942006587982178e-01 -3.343678414821624756e-01 -2.764751017093658447e-01 -3.467043042182922363e-01 -3.298457860946655273e-01 -3.130197525024414062e-01 -3.389926254749298096e-01 -4.895585030317306519e-02 3.199883699417114258e-01 -2.007584571838378906e-01 -2.173644453287124634e-01 1.678693443536758423e-01 6.806625425815582275e-02 1.691684126853942871e-01 -1.827236115932464600e-01
-7.933040857315063477e-01 -8.604703843593597412e-02 8.199744224548339844e-01 5.916196107864379883e-01 -8.592878580093383789e-01 -4.614151120185852051e-01 -4.567392766475677490e-01 -3.798386454582214355e-01 1.142267107963562012e+00 -2.421130686998367310e-01 5.248237848281860352e-01 4.752144217491149902e-02 -3.272942006587982178e-01 -3.304413557052612305e-01 -2.764751017093658447e-01 6.283629894256591797e+00 6.302661895751953125e+00 4.420839786529541016e+00 5.762695074081420898e-01 -8.822778612375259399e-02 3.188875317573547363e-01 2.129745483398437500e+00 8.989297747611999512e-01 1.707999706268310547e+00 5.131679773330688477e-01 2.577835619449615479e-01 4.091519117355346680e-01
1.365764498710632324e+00 -9.873839020729064941e-01 -1.264283418655395508e+00 -1.238981723785400391e+00 -8.592878580093383789e-01 -4.614151120185852051e-01 -4.567392766475677490e-01 -3.798386454582214355e-01 -4.735628664493560791e-01 -2.421130686998367310e-01 -1.351244926452636719e+00 -6.397145986557006836e-01 -3.272942006587982178e-01 -6.337563991546630859e-01 -2.764751017093658447e-01 -2.427623867988586426e-01 -2.107090502977371216e-01 -4.178266525268554688e-01 -3.333141207695007324e-01 -2.491968125104904175e-02 4.115960597991943359e-01 -2.104843258857727051e-01 -2.292869687080383301e-01 1.501617133617401123e-01 8.799119293689727783e-02 2.478502243757247925e-01 -5.339822769165039062e-01
-4.848656952381134033e-01 -9.873839020729064941e-01 -1.264283418655395508e+00 -1.238981723785400391e+00 -8.592878580093383789e-01 -4.614151120185852051e-01 -4.567392766475677490e-01 -3.798386454582214355e-01 -4.735628664493560791e-01 -2.421130686998367310e-01 -1.351244926452636719e+00 -6.397145986557006836e-01 -3.272942006587982178e-01 -6.337563991546630859e-01 -2.764751017093658447e-01 -4.092965126037597656e-01 -3.332445025444030762e-01 -5.374220013618469238e-01 -3.672558665275573730e-01 -1.913444995880126953e-01 1.709803044795989990e-01 -3.601134419441223145e-01 -2.518355548381805420e-01 6.255847960710525513e-02 -8.726305514574050903e-02 1.196193024516105652e-01 -5.339822769165039062e-01
-6.390848755836486816e-01 -9.873839020729064941e-01 3.672342002391815186e-01 1.200563907623291016e-01 -8.592878580093383789e-01 -4.614151120185852051e-01 -4.567392766475677490e-01 -3.798386454582214355e-01 -4.516427963972091675e-02 -2.421130686998367310e-01 1.661653161048889160e+00 1.719890236854553223e-01 -3.272942006587982178e-01 -2.345232367515563965e-01 -2.764751017093658447e-01 5.458382964134216309e-01 8.358613848686218262e-01 1.346614360809326172e+00 2.046115636825561523e+00 2.829049110412597656e+00 2.217627525329589844e+00 4.402692794799804688e+00 3.979681432247161865e-01 4.109657704830169678e-01 2.322598695755004883e+00 5.950838327407836914e-01 -5.339822769165039062e-01
-7.933040857315063477e-01 8.152898550033569336e-01 8.780143409967422485e-02 2.502200007438659668e-01 5.524140000343322754e-01 -4.614151120185852051e-01 -4.567392766475677490e-01 -3.798386454582214355e-01 -2.990409135818481445e-01 -2.421130686998367310e-01 9.989556670188903809e-01 3.546719849109649658e-01 -3.272942006587982178e-01 8.730258941650390625e-01 -2.764751017093658447e-01 -4.164599478244781494e-01 -3.409211635589599609e-01 -5.786465406417846680e-01 -3.571003377437591553e-01 -1.022647768259048462e-01 2.646609246730804443e-01 -3.625926077365875244e-01 -2.394494116306304932e-01 6.092009320855140686e-02 -1.075830534100532532e-01 9.527184814214706421e-02 1.318126022815704346e-01
1.320110261440277100e-01 -9.873839020729064941e-01 -1.264283418655395508e+00 -1.238981723785400391e+00 -8.592878580093383789e-01 -4.614151120185852051e-01 -4.567392766475677490e-01 -3.798386454582214355e-01 -4.735628664493560791e-01 -2.421130686998367310e-01 -1.351244926452636719e+00 -6.397145986557006836e-01 -3.272942006587982178e-01 -6.337563991546630859e-01 -2.764751017093658447e-01 1.632955819368362427e-01 8.792989701032638550e-02 -1.350791193544864655e-03 4.767630100250244141e+00 8.399843424558639526e-02 3.347193300724029541e-01 1.787853091955184937e-01 6.010898590087890625e+00 1.313809901475906372e-01 4.370331019163131714e-02 2.135038524866104126e-01 -5.339822769165039062e-01
5.946685671806335449e-01 1.716626763343811035e+00 1.718259692192077637e+00 2.436735630035400391e+00 -8.592878580093383789e-01 2.546776533126831055e+00 2.234793186187744141e+00 3.002111434936523438e+00 1.435127556324005127e-01 6.290439367294311523e-01 5.300987958908081055e-01 5.638438463211059570e-01 2.913682222366333008e+00 -1.801014989614486694e-01 1.377081513404846191e+00 1.926286578178405762e+00 1.038149476051330566e+00 1.296193957328796387e+00 -1.002270802855491638e-01 -2.195344418287277222e-01 1.846972554922103882e-01 -4.535267595201730728e-03 7.384456694126129150e-02 2.975448668003082275e-01 1.511442810297012329e-01 1.401345431804656982e-01 -1.107258349657058716e-01
5.946685671806335449e-01 1.716626763343811035e+00 -5.496650468558073044e-03 -1.533770561218261719e-01 2.075906246900558472e-01 -4.614151120185852051e-01 -4.567392766475677490e-01 -3.798386454582214355e-01 2.448945236206054688e+01 -2.421130686998367310e-01 5.056360960006713867e-01 1.261683106422424316e-01 -3.272942006587982178e-01 1.883722662925720215e+00 -2.764751017093658447e-01 2.517279982566833496e-01 5.521474480628967285e-01 2.332363575696945190e-01 1.911415815353393555e+00 -7.250005751848220825e-02 3.521286547183990479e-01 4.130114078521728516e+00 2.527333021163940430e+00 3.029957294464111328e+00 4.170465946197509766e+00 2.965770065784454346e-01 -2.407471537590026855e-01
1.211545348167419434e+00 8.152898550033569336e-01 4.937180131673812866e-02 1.389136463403701782e-01 5.053051114082336426e-01 1.006124496459960938e+00 8.133271336555480957e-01 -3.798386454582214355e-01 -2.207861691713333130e-01 8.593708276748657227e-02 6.448649168014526367e-01 1.568578998558223248e-03 7.997561097145080566e-01 -2.596688270568847656e-01 2.275018393993377686e-01 -2.425900548696517944e-01 -9.492348879575729370e-02 -2.020797133445739746e-01 -3.769077733159065247e-02 -2.547013387084007263e-02 3.202065527439117432e-01 -1.369517445564270020e-01 1.501166075468063354e-01 2.100364863872528076e-01 1.531443297863006592e-01 2.996839582920074463e-01 -1.515433341264724731e-01
3.062175273895263672e+00 2.617963552474975586e+00 -6.556583195924758911e-02 -2.215456664562225342e-01 3.818027377128601074e-01 -4.614151120185852051e-01 -4.567392766475677490e-01 -3.798386454582214355e-01 -2.441330403089523315e-01 -2.421130686998367310e-01 1.190830111503601074e+00 2.609704732894897461e-01 -3.272942006587982178e-01 4.262692928314208984e+00 -2.764751017093658447e-01 -1.143328323960304260e-01 7.810503244400024414e-02 -2.763775885105133057e-01 4.365617334842681885e-01 -6.386854499578475952e-02 3.402901589870452881e-01 3.157400339841842651e-02 7.285359501838684082e-01 3.214079141616821289e-01 3.030607476830482483e-02 2.104054689407348633e-01 -1.390568912029266357e-01
-2.220815792679786682e-02 -9.873839020729064941e-01 -1.264283418655395508e+00 -1.238981723785400391e+00 -8.592878580093383789e-01 -4.614151120185852051e-01 -4.567392766475677490e-01 -3.798386454582214355e-01 -4.735628664493560791e-01 -2.421130686998367310e-01 -1.351244926452636719e+00 -6.397145986557006836e-01 -3.272942006587982178e-01 -6.337563991546630859e-01 -2.764751017093658447e-01 -3.350118696689605713e-01 -3.034951984882354736e-01 -4.484077394008636475e-01 -3.344767689704895020e-01 -2.631419152021408081e-02 3.434457778930664062e-01 -3.417392671108245850e-01 -2.697383165359497070e-01 1.947847940027713776e-02 -1.059567481279373169e-01 8.888938277959823608e-02 -5.339822769165039062e-01
